time,flux,residual,model
219.8900286973585,0.8661998981439474,-0.018362635190026344,0.8845625333339737
219.91046243787423,0.8607737127322627,0.024490947143796404,0.8362827655884663
219.93089597814833,0.850493730269723,0.06321518733400389,0.7872785429357191
219.95132961773197,0.8281366920581215,0.08112975116702759,0.7470069408910939
219.97176335731638,0.7657627587258589,0.041178855502233436,0.7245839032236254
219.99219689642632,0.7611403285723335,0.033993940333759354,0.7271463882385741
220.01263053531147,0.7301580767881859,-0.028346967192950823,0.7585050439811367
220.0330640737302,0.7122370843652145,-0.10608348210042462,0.8183205664656391
220.05349781191035,0.733898784838065,-0.16805252998256726,0.9019513148206323
220.07393144963135,0.8862592569175608,-0.11474151817700118,1.001000775094562
220.0943650871195,1.1494050998853589,0.044911166290606985,1.104493933594752
220.11479872413474,1.378636386441663,0.17815374322652855,1.2004826432151345
220.13523236092442,1.4734245693041472,0.19559780446173325,1.277826764842414
220.15566599748126,1.4090205633391364,0.08116241011521486,1.3278581532239215
220.1760995335644,1.3265010217286002,-0.019155283393429645,1.3456563051220298
220.1965332691907,1.2566491140216915,-0.07407933482285411,1.3307284488445457
220.21696690481622,1.195869636713094,-0.09111598266611165,1.2869856193792057
220.2374004397425,1.1433817828867145,-0.07864208395149563,1.2220238668382102
220.257834174663,1.0968595939175567,-0.04897218343147358,1.1458317773490303
220.27826780889154,1.0574424853532798,-0.011707541098012975,1.0691500264512928
220.29870134311204,1.0263996212620479,0.024653229724461045,1.0017463915375868
220.31913497687492,1.0019493490391052,0.05104591583987461,0.9509034331992305
220.3395687101729,0.9828852095398948,0.0625195949649554,0.9203656145749394
220.36000234323,0.9653162464611972,0.05540349500803077,0.9099127514531664
220.3804358760608,0.9488114891204188,0.033185827156750225,0.9156256619636686
220.40086960842746,0.9363136355185676,0.005523054004042405,0.9307905815145252
220.42130324055324,0.9246415992454216,-0.022634642628999724,0.9472762418744213
220.44173677221988,0.9127959704288081,-0.04434782990110786,0.957143800329916
220.46217050365522,0.8986578602272468,-0.055548050491874834,0.9542059107191216
220.48260413461685,0.8843427785082668,-0.050920484954149026,0.9352632634624158
220.50303766535217,0.871884224805106,-0.0289180400689254,0.9008022648740314
220.52347129585542,0.8664291304642072,0.011401469478100279,0.8550276609861069
220.5439050258865,0.8593588468615835,0.054136337570201976,0.8052225092913815
220.56433855545765,0.8408059044013052,0.08026715332603906,0.7605387510752661
220.58477218479675,0.8117505918823309,0.08133146235516886,0.730419129527162
220.6052059138965,0.7756249187200394,0.05269972653665411,0.7229251921833852
220.62563944253634,0.7417233284584616,-0.001525564601729923,0.7432488930601915
220.6460730709441,0.7167218711883608,-0.07594784712857539,0.7926697183169362
220.66650669911178,0.7166698545601498,-0.15146797480682217,0.8681378293669719
220.686940426589,0.8001051197312419,-0.16245867251890178,0.9625637922501437
220.70737395406468,1.0683105031023923,0.002538810757190868,1.0657716923452014
220.72780758107547,1.2916712634963008,0.12569607249894665,1.1659751909973541
220.7482413078469,1.475240351835099,0.2237184375281951,1.2515219143069038
220.76867483415845,1.446321128955741,0.13368514099519224,1.3126359879605487
220.7891084599978,1.3627409876124332,0.019869247448950578,1.3428717401634827
220.80954198584368,1.2852214471655319,-0.05481160057587986,1.3400330477414117
220.82997571099258,1.2211581962696376,-0.08526311011442389,1.3064213063840615
220.85040933613345,1.1635396688278188,-0.0848302988489944,1.2483699676768132
220.89127658503276,1.0694853624907814,-0.02792827991633029,1.0974136424071117
220.91171020900947,1.0313647346046098,0.0058659552410569304,1.0254987793635528
220.93214383276063,1.0013384595533614,0.03356434141669373,0.9677741181366677
220.95257735604537,0.9787973804766609,0.04939460237259319,0.9294027781040677
220.9730110788587,0.9615192407647102,0.049856713919915085,0.9116625268447951
220.99344470167853,0.9465387124300159,0.03458570997527577,0.9119530024547401
221.0138782237991,0.9332847914281494,0.008813273207971317,0.924471518220178
221.03431194591394,0.9219588665581296,-0.019479495858959694,0.9414383624170893
221.05474556756963,0.9098853218356121,-0.04476474549011311,0.9546500673257252
221.0751790887589,0.8974594766224423,-0.05963240593147778,0.9570918825539201
221.09561270971608,0.8836455884218545,-0.06067929220202284,0.9443248806238773
221.11604643043393,0.8717554046865889,-0.04365092612836785,0.9154063308149567
221.13647995069186,0.8686980056640737,-0.0044837383228181205,0.8731817439868919
221.15691357047763,0.8680430343829199,0.044153254825440524,0.8238897795574793
221.1773472900386,0.8561015483940805,0.07995264539668989,0.7761489029973906
221.19778090936597,0.8303865280408809,0.09089602146124842,0.7394905065796324
221.21821442822693,0.7585606764119515,0.035873954562888555,0.7226867218490629
221.2386481468493,0.7578577456531962,0.02569674844385683,0.7321609972093394
221.25908176524536,0.7260913569841452,-0.04466001458064062,0.7707513715647858
221.2795152831677,0.7127043274090177,-0.12433761348313488,0.8370419408921526
221.29994890063244,0.7513234037393195,-0.17406260933975326,0.9253860130790728
221.32038251786435,0.9586150874600067,-0.06800574109184943,1.026620828551856
221.34081613486342,1.2108830447896173,0.08151329302639532,1.129369751763222
221.36124975138955,1.4462577774296665,0.2245395291378538,1.2217182482918127
221.38168336769013,1.4789857253068868,0.18599280940234575,1.292992915904541
221.40211698351777,1.3973064249229514,0.06195341588265513,1.3353530090402963
221.42255059911986,1.3151178408551751,-0.029817041598493965,1.344934882453669
221.44298411425552,1.2453101577262575,-0.07705389199322688,1.3223640497194844
221.46341782915988,1.1854699498302974,-0.08708324326551775,1.2725531930958152
221.48385144359054,1.1313945497998175,-0.07243340826888689,1.2038279580687044
221.50428495779488,1.0832764460768989,-0.043247874833808986,1.1265243209107079
221.52471867176064,1.0403847739382808,-0.010912737995143695,1.0512975119334245
221.54515228526725,1.0078865873874305,0.020457075401647096,0.9874295119857834
221.56558579854027,0.9828780409286316,0.04147300143197985,0.9414050394966518
221.5860194113484,0.9637799653708882,0.047778477147813136,0.916001488223075
221.60645312391716,0.9483450115436611,0.038311129369611785,0.9100338821740493
221.62688663602603,0.9337465904975972,0.014959578690098563,0.9187870118074987
221.64732024790283,0.9223486493772771,-0.012706615398279553,0.9350552647755567
221.66775395930745,0.9107297877441711,-0.03987268376105846,0.9506024715052296
221.68818757048575,0.8974442483940901,-0.06034106948964957,0.9577853178837397
221.70862108143046,0.8831191579940414,-0.06793826136129666,0.951057419355338
221.729054691903,0.8702820001697231,-0.05780731362585134,0.9280893137955745
221.74948840215075,0.8643288272391664,-0.025980375174030845,0.8903092024131972
221.7699219119313,0.8643538081827858,0.02158651357069641,0.8427672946120894
221.79035552147252,0.8573910602813348,0.0640528575852719,0.7933382026960629
221.8107892305561,0.8354119175317252,0.08401143317511106,0.7514004843566141
221.83122273940535,0.8016942363129079,0.07548437065803004,0.7262098656548779
221.8516563477824,0.7657606347128937,0.040517275709961,0.7252433590029327
221.87208985593315,0.7309361863893953,-0.021865448044211422,0.7528016344336067
221.89252356361976,0.7088075236628057,-0.10029970327564341,0.8091072269384492
221.9129571710655,0.7185889612505468,-0.17146856590358528,0.8900575271541321
221.93339077828568,0.8389298472237868,-0.1487589502730261,0.9876887974968129
221.9538243850402,1.126885782638794,0.03560975988288417,1.0912760227559097
221.97425799155462,1.3688228678749244,0.17992530776267857,1.1888975601122458
221.99469159761065,1.4936057374879468,0.22439610284195277,1.269209634645994
222.0151251034331,1.4331801856063515,0.11003875181862499,1.3231414337877265
222.03555880878412,1.3458060597374355,0.0005706476110272085,1.3452354121264083
222.05599241390883,1.26972150877544,-0.06468952232782721,1.3344110311032673
222.07642591879994,1.205438037764335,-0.08859820115022621,1.2940362389145612
222.09685962321964,1.1502697053774358,-0.0810216838549429,1.2312913892323787
222.1172932271802,1.10002472304656,-0.05592001934555002,1.15594474239211
222.13772673090716,1.0555257965526594,-0.02321144473800474,1.0787372412906642
